104
3
Ben Mitch 81.0 14.4 72.4 82.3
Ben Amel 68.2 26.7 59.6 13.4
Ben Armstrong 67.5 62.1 96.8 43.0
Ben Norman 81.4 70.9 93.1 88.0
19
Ben Stefan 45.8 48.0 81.5 58.3
Ben Raspberry 33.3 13.8 91.6 54.4
Ben Armstrong 1.4 24.6 84.9 89.2
Ben Gupta 20.8 5.4 66.3 4.8
Ben Malek 1.0 15.8 21.3 28.6
Ben Amel 36.7 2.0 50.0 5.6
Ben Boi 67.8 90.8 91.2 47.3
Ben Weaspoppy 3.8 23.9 41.4 51.7
Ben ChrisJohn 31.8 34.8 71.3 99.0
Ben Norman 88.9 25.2 48.0 98.0
Ben Mitch 38.3 15.2 17.9 59.9
Ben Charles 35.4 95.1 95.9 75.2
Ben Dan 11.4 71.1 73.4 48.8
Ben hello 41.4 44.3 72.9 81.0
Ben JohnChris 70.4 90.2 98.6 36.5
Ben Binzly 25.3 22.8 42.3 78.1
Ben HelloWorld 49.0 9.1 14.3 64.8
Ben Yonas 19.2 41.3 76.6 65.4
Ben Chakarayara 38.9 6.2 23.8 76.3
20
Ben Mitch 52.2 34.1 46.4 42.2
Ben Chakarayara 19.9 89.5 97.3 65.5
Ben JohnChris 71.4 84.4 89.8 94.1
Ben Boi 76.0 71.4 97.8 93.7
Ben Yonas 89.6 54.3 59.5 27.1
Ben hello 25.9 91.5 98.1 15.5
Ben Stefan 67.9 27.3 88.0 70.0
Ben Gupta 28.2 44.5 72.1 61.0
Ben Norman 60.9 13.3 44.3 0.3
Ben ChrisJohn 13.3 17.9 55.4 77.6
Ben Squid 0.3 52.7 89.0 16.3
Ben Binzly 71.3 11.8 80.4 67.6
Ben HelloWorld 97.8 79.4 79.6 42.3
Ben Malek 97.2 94.7 98.9 32.1
Ben Weaspoppy 93.1 21.7 53.4 63.6
Ben Amel 72.3 1.9 37.6 17.1
Ben Armstrong 23.7 57.0 91.8 28.0
Ben Charles 39.7 80.6 88.5 64.9
Ben Raspberry 3.1 34.0 83.7 37.3
Ben Dan 70.1 4.5 18.6 3.5
11
Ben Boi 43.3 38.2 62.9 4.7
Ben Weaspoppy 45.7 4.9 11.4 59.9
Ben Mitch 83.0 21.9 93.8 69.4
Ben Binzly 32.3 15.2 35.6 26.3
Ben Armstrong 68.8 73.9 84.4 83.6
Ben Dan 91.6 27.5 95.8 71.7
Ben HelloWorld 53.9 35.0 95.9 87.0
Ben hello 85.2 96.4 97.6 24.5
Ben Malek 34.2 28.3 69.7 37.9
Ben Norman 65.2 47.9 90.7 6.6
Ben Gupta 56.5 61.2 92.4 23.8
1
Ben Weaspoppy 62.2 10.6 59.2 19.0
11
Ben Dan 84.6 99.2 99.8 74.8
Ben Amel 67.0 50.2 89.5 62.8
Ben Stefan 56.6 53.2 62.3 27.4
Ben Weaspoppy 56.6 34.0 85.5 21.0
Ben Squid 47.1 26.3 72.8 35.5
Ben Charles 91.1 24.6 82.8 0.3
Ben Malek 60.4 71.5 99.4 68.1
Ben JohnChris 47.7 92.2 98.6 9.5
Ben hello 84.8 50.4 62.0 82.9
Ben HelloWorld 48.1 68.1 85.8 43.1
Ben Binzly 30.0 42.3 45.2 22.6
9
Ben Norman 83.1 68.6 94.2 59.0
Ben Gupta 44.8 98.5 99.1 79.1
Ben Yonas 32.9 68.0 95.3 83.9
Ben Charles 9.7 28.7 89.5 60.4
Ben hello 86.2 18.1 89.7 75.3
Ben Stefan 47.0 69.1 91.2 58.8
Ben ChrisJohn 0.4 79.1 89.7 25.9
Ben Squid 47.7 91.0 95.4 98.9
Ben Raspberry 67.8 41.7 53.3 1.5
10
Ben Chakarayara 11.5 67.4 74.5 74.5
Ben Dan 18.7 90.7 98.4 11.2
Ben Charles 7.0 54.7 75.4 79.7
Ben hello 88.0 50.7 67.4 28.6
Ben Raspberry 79.5 95.0 98.0 22.7
Ben Malek 9.4 10.4 29.9 51.0
Ben Squid 89.7 72.7 82.3 49.3
Ben Amel 27.3 38.4 98.3 21.5
Ben Boi 14.6 88.7 95.9 89.4
Ben Yonas 93.4 37.0 40.0 92.6
16
Ben Boi 44.1 86.8 97.4 77.3
Ben HelloWorld 13.2 53.8 89.8 54.9
Ben Squid 75.4 10.2 48.7 91.5
Ben Mitch 37.1 34.4 59.2 78.6
Ben Gupta 96.7 85.0 89.1 5.8
Ben Charles 69.9 84.2 94.0 14.3
Ben Malek 25.3 8.0 86.9 30.7
Ben Raspberry 70.4 5.9 41.6 17.7
Ben JohnChris 29.7 53.1 73.7 46.5
Ben Norman 15.3 56.5 74.4 70.9
Ben Armstrong 88.5 2.5 69.4 1.0
Ben Yonas 84.3 37.6 41.7 97.1
Ben Dan 45.4 18.9 91.7 72.7
Ben Binzly 51.5 73.3 85.2 69.4
Ben Chakarayara 11.7 41.6 43.6 10.7
Ben Weaspoppy 66.0 25.4 44.9 41.4
13
Ben Mitch 66.7 88.7 99.4 38.2
Ben Stefan 87.3 70.3 93.9 24.4
Ben Binzly 54.0 97.5 98.6 16.9
Ben HelloWorld 10.1 98.7 99.3 93.3
Ben Gupta 86.3 1.4 34.1 81.5
Ben Weaspoppy 16.2 35.8 81.5 63.5
Ben Dan 96.2 33.2 43.2 70.0
Ben Squid 100.0 18.9 36.5 82.4
Ben JohnChris 48.7 47.9 66.7 12.6
Ben Armstrong 47.9 40.0 79.6 12.4
Ben Malek 72.5 85.5 86.0 98.1
Ben Norman 16.5 87.2 91.8 5.0
Ben Charles 80.3 81.6 93.6 88.1
11
Ben Binzly 32.3 5.2 56.3 3.2
Ben Charles 69.1 51.6 55.8 70.2
Ben Stefan 54.2 31.3 37.7 13.0
Ben Mitch 2.4 95.7 97.5 83.2
Ben Malek 41.4 33.3 84.0 30.9
Ben Weaspoppy 37.8 35.9 40.6 60.0
Ben hello 59.9 20.8 94.5 15.2
Ben ChrisJohn 17.4 48.8 49.6 11.9
Ben Amel 63.8 39.5 79.4 46.3
Ben Chakarayara 75.9 33.7 72.7 78.4
Ben Boi 78.3 62.4 95.5 87.5
19
Ben Gupta 70.4 26.6 91.5 43.0
Ben Mitch 88.2 23.1 82.4 64.3
Ben Squid 80.4 75.7 97.2 30.1
Ben Malek 6.3 34.9 92.4 83.5
Ben Dan 92.8 36.9 51.0 4.0
Ben Charles 67.8 50.4 91.4 17.0
Ben hello 28.4 85.6 98.6 70.8
Ben Yonas 77.3 92.7 96.2 74.6
Ben Weaspoppy 79.3 38.3 44.1 26.4
Ben HelloWorld 3.3 27.0 29.1 80.5
Ben JohnChris 75.9 48.9 83.5 65.6
Ben Norman 47.6 39.8 74.8 90.0
Ben ChrisJohn 17.9 86.6 96.9 18.6
Ben Binzly 39.9 82.3 98.3 7.3
Ben Amel 33.7 36.4 41.1 1.9
Ben Armstrong 93.2 58.8 74.9 91.3
Ben Stefan 84.8 95.0 98.2 71.0
Ben Raspberry 72.6 26.2 99.6 87.7
Ben Chakarayara 84.9 88.8 98.4 69.9
8
Ben Amel 42.0 70.8 91.6 42.9
Ben Mitch 1.6 96.7 99.1 60.1
Ben Boi 2.6 85.2 94.4 67.6
Ben ChrisJohn 53.5 34.1 78.9 33.7
Ben Raspberry 64.7 58.4 92.8 28.5
Ben JohnChris 73.3 37.0 60.6 56.1
Ben Chakarayara 75.4 37.2 92.6 53.5
Ben Norman 86.9 52.8 70.9 29.1
10
Ben Malek 42.6 80.3 82.3 30.3
Ben Armstrong 94.4 8.6 64.8 20.0
Ben hello 99.4 27.1 56.7 26.0
Ben Dan 87.7 11.6 55.8 40.2
Ben Stefan 28.3 51.1 77.4 23.8
Ben JohnChris 60.9 27.7 39.6 54.6
Ben Raspberry 5.1 83.2 97.7 98.3
Ben ChrisJohn 42.9 87.9 94.7 56.9
Ben Yonas 13.0 93.9 99.7 38.8
Ben Amel 94.5 36.2 62.4 95.2
19
Ben hello 72.9 53.1 87.5 67.1
Ben Chakarayara 61.8 52.7 93.9 62.4
Ben Malek 25.1 5.5 55.4 99.0
Ben ChrisJohn 5.8 13.9 17.9 72.7
Ben HelloWorld 73.4 87.5 96.3 34.2
Ben Amel 27.9 61.9 97.3 66.5
Ben Raspberry 58.1 72.8 89.6 79.0
Ben Mitch 74.8 45.0 54.5 77.3
Ben Stefan 93.5 74.9 90.4 56.7
Ben Armstrong 15.4 29.0 64.2 23.3
Ben Gupta 12.2 7.7 31.9 74.7
Ben Squid 45.6 73.9 95.0 2.3
Ben Norman 69.6 5.1 50.2 99.7
Ben Dan 69.2 9.7 44.2 89.2
Ben Yonas 62.5 46.1 66.8 33.7
Ben Charles 69.4 95.2 96.2 36.9
Ben JohnChris 19.6 91.8 97.6 59.1
Ben Weaspoppy 2.7 71.4 82.5 4.2
Ben Boi 90.9 73.6 94.9 71.5
6
Ben hello 31.9 67.5 91.1 87.3
Ben Dan 31.4 21.6 44.6 39.1
Ben Armstrong 61.8 92.5 94.3 37.1
Ben Stefan 23.1 3.8 75.6 57.2
Ben Yonas 11.6 67.2 93.5 57.5
Ben JohnChris 32.6 81.7 84.8 10.1
19
Ben ChrisJohn 80.1 55.9 56.4 65.2
Ben Squid 81.3 83.5 86.4 67.1
Ben HelloWorld 31.7 14.4 41.6 40.0
Ben Gupta 61.7 90.9 91.2 42.5
Ben Armstrong 49.7 73.3 75.3 57.9
Ben Mitch 77.7 79.2 87.4 74.5
Ben Weaspoppy 67.5 43.4 56.3 50.1
Ben Yonas 34.2 98.0 98.3 96.4
Ben Amel 58.5 12.2 30.2 18.6
Ben Raspberry 83.4 46.2 76.5 82.4
Ben Norman 49.1 1.6 58.3 71.2
Ben Boi 88.8 67.7 88.4 45.9
Ben Chakarayara 35.7 85.1 90.1 88.2
Ben Binzly 68.0 56.5 98.6 96.7
Ben Malek 26.8 55.8 56.2 36.9
Ben hello 79.4 51.9 86.6 57.3
Ben Stefan 22.0 39.2 71.8 18.0
Ben Charles 4.4 35.0 55.0 8.1
Ben Dan 64.0 63.1 90.6 57.5
9
Ben Stefan 21.7 32.0 36.3 46.9
Ben Chakarayara 95.3 23.8 90.7 79.0
Ben JohnChris 99.2 56.0 92.3 91.6
Ben HelloWorld 62.5 0.9 22.0 19.3
Ben Armstrong 22.8 30.6 36.4 66.4
Ben Yonas 33.6 1.8 45.0 99.2
Ben Gupta 71.3 84.8 90.1 35.2
Ben Raspberry 41.1 85.1 90.1 31.1
Ben Malek 82.5 81.8 90.3 21.9
2
Ben Weaspoppy 27.8 91.3 95.2 48.0
Ben Dan 16.6 6.7 9.4 26.4
17
Ben Charles 89.4 92.8 94.3 13.5
Ben Mitch 83.1 58.5 59.6 27.9
Ben Weaspoppy 51.0 77.3 85.6 67.0
Ben Norman 32.8 23.8 75.0 32.0
Ben ChrisJohn 34.5 19.3 45.6 32.0
Ben Yonas 67.1 70.6 73.7 86.3
Ben Gupta 3.0 45.0 51.1 33.2
Ben Stefan 45.2 99.9 99.9 48.7
Ben Armstrong 22.7 2.2 77.1 25.8
Ben HelloWorld 95.4 2.6 81.1 79.4
Ben Amel 42.1 81.8 97.3 41.2
Ben Binzly 34.2 26.5 30.6 78.4
Ben Raspberry 94.8 50.3 98.5 80.6
Ben hello 46.9 30.6 71.4 45.5
Ben Boi 16.2 91.8 97.7 89.4
Ben JohnChris 57.1 35.9 56.8 77.1
Ben Chakarayara 2.3 44.6 99.0 31.0
18
Ben Binzly 97.2 51.3 59.2 50.3
Ben Charles 19.1 57.8 80.2 29.0
Ben Stefan 68.4 82.2 99.8 71.3
Ben ChrisJohn 58.6 33.8 66.1 64.0
Ben Dan 44.2 32.1 63.9 90.9
Ben Weaspoppy 18.9 82.2 89.0 36.2
Ben Squid 62.5 66.3 68.0 76.1
Ben Mitch 93.0 34.0 36.8 68.1
Ben Gupta 31.4 82.4 94.3 34.6
Ben Norman 45.5 69.3 79.6 11.3
Ben JohnChris 61.1 75.6 92.3 16.4
Ben hello 67.5 94.2 96.2 24.8
Ben Malek 11.6 96.9 98.5 25.3
Ben Amel 34.8 11.0 83.3 44.9
Ben Raspberry 53.5 85.2 91.7 63.8
Ben Armstrong 15.9 59.2 77.1 73.3
Ben Yonas 63.4 24.2 76.5 27.5
Ben HelloWorld 51.0 16.4 88.9 14.3
15
Ben Malek 7.2 49.6 51.0 69.2
Ben JohnChris 31.9 10.7 36.3 91.2
Ben Squid 94.9 60.5 95.2 91.2
Ben Raspberry 82.6 11.9 27.9 70.5
Ben Chakarayara 31.3 15.7 73.3 52.8
Ben hello 50.8 96.0 97.4 60.7
Ben Yonas 50.0 14.8 17.0 50.3
Ben Charles 64.1 90.5 94.2 51.3
Ben Mitch 43.6 42.1 58.5 34.6
Ben Stefan 16.0 64.9 76.7 85.7
Ben HelloWorld 42.7 47.5 48.3 17.0
Ben Dan 85.3 86.9 93.1 80.5
Ben Gupta 38.9 16.1 47.0 88.8
Ben Weaspoppy 96.4 55.5 97.0 4.3
Ben Amel 70.4 28.0 68.0 6.1
12
Ben Chakarayara 85.9 33.9 66.3 39.0
Ben Yonas 94.4 32.7 79.8 40.3
Ben Weaspoppy 74.1 16.7 21.3 83.6
Ben hello 34.9 44.5 81.3 10.1
Ben Amel 78.9 59.6 83.0 53.0
Ben Dan 61.4 48.9 80.9 80.9
Ben Mitch 72.3 55.8 56.8 14.7
Ben Malek 94.3 53.0 83.0 17.1
Ben Binzly 92.0 3.0 27.5 46.8
Ben HelloWorld 73.3 39.7 60.1 25.0
Ben Armstrong 61.6 75.2 99.5 72.1
Ben Charles 92.3 52.0 87.1 6.7
6
Ben Amel 87.0 12.4 82.0 36.4
Ben Dan 94.7 92.6 100.0 57.4
Ben Charles 14.3 33.1 48.1 45.9
Ben HelloWorld 12.7 74.0 81.1 28.5
Ben Yonas 76.0 56.0 72.5 66.0
Ben Squid 36.8 13.3 91.5 32.7
18
Ben Yonas 43.3 50.2 57.1 36.0
Ben Armstrong 27.4 95.3 98.6 92.2
Ben ChrisJohn 43.3 25.2 37.5 46.3
Ben Weaspoppy 94.3 82.6 94.7 15.5
Ben Raspberry 68.3 54.5 96.9 6.7
Ben Dan 26.8 71.5 80.4 48.9
Ben Mitch 1.4 72.8 81.7 22.8
Ben HelloWorld 82.9 7.5 19.3 42.4
Ben Malek 43.7 57.4 73.4 48.0
Ben Boi 1.6 93.0 99.2 35.4
Ben Charles 37.8 74.6 77.4 86.5
Ben Chakarayara 97.7 99.2 100.0 4.9
Ben Norman 97.0 62.9 79.4 97.4
Ben Squid 72.2 5.5 28.3 68.6
Ben Gupta 31.5 44.2 56.3 11.7
Ben hello 45.8 47.4 60.4 4.1
Ben Amel 18.2 48.9 61.6 63.5
Ben JohnChris 78.7 42.8 60.4 78.9
7
Ben Stefan 8.1 23.1 55.1 25.8
Ben Malek 95.6 71.3 79.4 94.7
Ben JohnChris 62.1 79.0 79.6 0.2
Ben hello 49.0 39.6 46.6 56.7
Ben Amel 79.0 84.0 84.5 1.0
Ben Charles 23.0 88.0 94.5 21.7
Ben Raspberry 32.3 11.9 36.2 37.3
13
Ben Charles 11.1 25.1 46.1 92.9
Ben Weaspoppy 40.2 26.1 56.6 82.7
Ben Armstrong 84.6 39.3 92.7 55.8
Ben JohnChris 83.7 50.0 72.7 2.9
Ben Boi 56.5 31.9 45.4 57.3
Ben Gupta 39.9 50.5 92.1 16.1
Ben Mitch 32.0 31.4 46.1 97.6
Ben ChrisJohn 1.3 89.1 97.1 85.3
Ben Malek 40.8 52.8 91.1 83.1
Ben Yonas 25.4 38.9 70.5 76.9
Ben Chakarayara 62.2 18.8 50.2 93.0
Ben Norman 24.3 36.5 77.2 97.9
Ben Raspberry 7.7 44.0 44.3 46.7
14
Ben Amel 39.4 25.1 38.9 62.0
Ben Malek 71.3 85.9 87.9 72.5
Ben Raspberry 36.9 78.7 83.0 75.8
Ben JohnChris 35.8 8.7 71.9 33.3
Ben Binzly 41.0 73.9 76.6 11.9
Ben Squid 62.5 56.8 90.6 67.7
Ben Dan 41.1 71.4 85.5 47.7
Ben Charles 93.2 32.0 69.1 4.8
Ben HelloWorld 40.8 99.6 99.9 86.8
Ben Chakarayara 73.2 85.6 96.3 7.9
Ben Weaspoppy 11.2 83.3 98.1 71.8
Ben Gupta 85.4 57.0 61.9 43.5
Ben Mitch 13.5 47.8 62.6 64.1
Ben ChrisJohn 62.3 21.9 92.3 63.7
17
Ben Weaspoppy 36.8 96.5 98.0 6.1
Ben Amel 22.7 62.7 69.1 39.2
Ben Mitch 97.3 87.6 89.8 68.8
Ben Stefan 9.4 54.6 69.2 90.0
Ben Norman 58.1 66.1 80.2 29.2
Ben hello 53.5 27.7 58.9 62.6
Ben Armstrong 82.0 60.5 96.1 38.9
Ben JohnChris 31.3 41.9 49.3 39.4
Ben HelloWorld 21.5 9.4 36.5 13.7
Ben Gupta 72.4 64.7 90.4 21.5
Ben Raspberry 79.8 30.0 74.3 83.0
Ben Boi 87.2 91.3 93.1 93.0
Ben Binzly 70.6 38.0 49.7 68.0
Ben Squid 85.9 51.2 54.6 58.7
Ben Malek 86.1 62.9 71.0 32.4
Ben Yonas 21.0 80.8 81.4 26.1
Ben Charles 52.9 81.4 94.6 73.9
9
Ben Malek 66.1 24.6 97.5 10.4
Ben Norman 80.2 26.7 95.9 72.3
Ben Dan 34.1 38.6 84.3 63.7
Ben Armstrong 36.8 0.7 66.4 95.9
Ben JohnChris 70.2 22.4 82.1 6.0
Ben Gupta 45.3 43.3 59.5 34.6
Ben Boi 31.6 85.5 99.3 20.0
Ben Weaspoppy 61.5 80.6 81.7 18.3
Ben hello 54.1 2.4 61.5 62.4
14
Ben Squid 87.6 61.9 87.9 7.2
Ben Raspberry 12.5 96.4 97.6 92.0
Ben Dan 98.2 79.3 84.2 95.8
Ben hello 11.3 97.8 99.2 18.2
Ben HelloWorld 74.4 33.0 89.6 9.4
Ben Norman 72.4 22.6 28.3 42.4
Ben Stefan 49.2 78.4 89.4 4.2
Ben Yonas 66.5 96.4 98.9 45.6
Ben Chakarayara 72.7 5.7 83.4 99.3
Ben Mitch 88.7 90.5 91.3 95.3
Ben JohnChris 93.4 27.4 55.6 90.5
Ben Gupta 95.1 78.6 89.9 73.5
Ben Malek 23.0 88.4 92.0 22.4
Ben Weaspoppy 0.4 57.2 81.9 93.3
18
Ben Chakarayara 70.0 97.3 98.9 94.9
Ben Boi 86.4 7.8 82.3 47.4
Ben Gupta 77.2 30.8 92.9 82.3
Ben ChrisJohn 76.8 21.7 87.3 98.1
Ben Squid 21.4 94.4 100.0 23.8
Ben HelloWorld 13.5 79.6 82.1 74.0
Ben Yonas 33.2 46.1 51.7 74.0
Ben Mitch 56.3 76.6 77.9 37.6
Ben hello 67.8 67.7 89.0 96.3
Ben Binzly 71.8 8.0 36.2 56.7
Ben Charles 45.9 45.7 72.8 78.9
Ben Norman 69.7 37.2 51.2 62.7
Ben Weaspoppy 88.6 76.7 76.9 97.9
Ben Dan 22.9 73.4 79.3 53.7
Ben Armstrong 52.1 36.0 97.0 84.6
Ben Stefan 91.0 58.1 89.8 70.6
Ben Raspberry 54.0 35.9 97.6 81.0
Ben Malek 81.9 15.9 72.8 95.6
6
Ben Yonas 19.7 38.8 45.2 49.2
Ben Raspberry 66.8 68.8 77.0 32.7
Ben Dan 52.5 29.5 78.7 41.3
Ben Malek 80.0 25.9 67.1 87.3
Ben Armstrong 23.1 22.9 78.4 51.9
Ben ChrisJohn 80.0 31.3 68.2 37.7
2
Ben HelloWorld 59.4 62.0 86.9 2.0
Ben Chakarayara 20.7 56.4 62.2 55.4
11
Ben HelloWorld 97.5 21.0 89.3 1.6
Ben Boi 62.9 5.2 52.1 78.8
Ben Charles 41.0 5.5 11.8 40.8
Ben Gupta 74.9 53.1 65.6 45.9
Ben ChrisJohn 14.3 10.4 92.6 62.2
Ben Mitch 87.4 78.9 97.8 41.7
Ben Chakarayara 31.2 59.5 61.8 91.3
Ben JohnChris 36.8 96.0 97.2 82.8
Ben Yonas 81.3 95.9 97.3 55.4
Ben Raspberry 69.7 34.1 93.4 9.7
Ben Dan 20.9 45.4 77.4 78.1
19
Ben hello 82.9 29.6 82.2 6.8
Ben Malek 32.4 73.7 87.9 20.6
Ben HelloWorld 52.4 95.4 99.7 46.5
Ben ChrisJohn 26.0 54.5 91.1 34.7
Ben Yonas 38.2 82.2 87.5 48.1
Ben Weaspoppy 31.6 61.3 99.9 27.7
Ben Dan 45.0 93.4 95.9 14.9
Ben JohnChris 97.9 27.2 87.2 92.2
Ben Norman 71.9 83.3 94.8 31.3
Ben Binzly 93.3 52.7 68.2 91.9
Ben Boi 91.0 5.0 79.9 80.3
Ben Squid 70.3 41.1 61.9 100.0
Ben Charles 43.1 24.0 50.4 91.1
Ben Armstrong 98.2 76.8 86.1 22.9
Ben Amel 46.7 73.8 95.0 42.6
Ben Chakarayara 31.0 55.2 91.6 66.7
Ben Stefan 96.9 47.6 47.6 7.0
Ben Gupta 78.6 0.5 52.4 14.3
Ben Raspberry 19.0 40.4 49.5 7.1
13
Ben ChrisJohn 94.8 11.5 38.0 92.9
Ben Gupta 40.0 89.0 97.3 60.8
Ben Armstrong 95.0 6.0 96.6 54.3
Ben Raspberry 34.3 31.7 59.4 64.0
Ben Stefan 5.1 37.9 93.7 12.1
Ben Chakarayara 40.8 53.7 56.2 83.4
Ben Malek 5.9 41.2 56.5 78.9
Ben HelloWorld 16.1 68.2 69.5 76.2
Ben Charles 59.7 7.9 90.4 22.3
Ben Mitch 78.0 43.8 57.0 75.2
Ben Yonas 78.3 17.7 26.7 91.2
Ben Weaspoppy 11.1 60.7 91.8 70.7
Ben hello 92.7 0.1 57.7 2.8
18
Ben Chakarayara 27.9 64.7 79.6 92.3
Ben Gupta 38.4 97.5 97.6 77.7
Ben Yonas 89.0 14.6 63.7 35.0
Ben ChrisJohn 14.2 72.7 77.6 56.6
Ben Weaspoppy 25.8 79.5 96.7 69.7
Ben Armstrong 55.4 9.0 13.1 24.4
Ben Dan 30.5 8.6 83.1 82.8
Ben Norman 55.6 82.2 89.7 8.5
Ben Squid 74.2 36.6 44.6 20.6
Ben Amel 13.3 41.1 93.0 71.2
Ben Boi 75.5 25.6 32.3 80.2
Ben Raspberry 83.5 75.7 92.0 34.8
Ben JohnChris 67.1 48.0 76.5 5.8
Ben Binzly 73.1 71.3 71.4 97.0
Ben Charles 36.0 52.2 71.5 45.7
Ben Stefan 82.5 98.5 99.3 77.8
Ben hello 31.5 40.1 88.7 68.4
Ben Mitch 76.2 86.8 90.9 91.9
17
Ben Boi 63.4 16.3 96.3 69.2
Ben Armstrong 49.0 0.9 80.7 66.8
Ben Binzly 17.2 6.8 60.6 8.3
Ben Dan 84.6 37.3 88.3 20.8
Ben ChrisJohn 94.3 10.4 88.7 98.4
Ben Charles 75.6 90.5 97.2 61.6
Ben JohnChris 68.2 80.5 81.2 83.9
Ben Mitch 64.7 94.5 98.3 16.6
Ben HelloWorld 54.9 25.1 100.0 48.5
Ben Norman 11.6 36.5 77.0 7.8
Ben Amel 31.2 52.2 60.9 78.0
Ben Stefan 88.9 39.6 41.2 43.5
Ben Weaspoppy 67.3 30.3 68.4 12.1
Ben Squid 45.6 69.5 97.1 19.7
Ben hello 90.1 48.9 49.4 90.3
Ben Yonas 84.6 29.3 62.7 23.4
Ben Malek 43.7 54.8 75.0 7.0
1
Ben JohnChris 34.9 1.7 7.9 36.4
2
Ben Raspberry 96.1 64.3 67.1 6.0
Ben Norman 66.0 64.0 78.5 69.6
15
Ben hello 16.9 26.3 27.1 80.5
Ben HelloWorld 8.5 93.4 93.8 82.5
Ben Norman 38.5 37.5 52.7 24.8
Ben JohnChris 6.2 30.8 33.2 22.7
Ben Stefan 10.4 68.2 87.3 61.3
Ben Gupta 89.7 54.1 63.1 6.5
Ben Raspberry 22.3 37.8 50.2 67.7
Ben Dan 73.0 62.0 76.8 74.9
Ben ChrisJohn 38.2 51.3 83.0 83.8
Ben Amel 27.5 64.0 87.5 92.9
Ben Squid 35.1 37.3 42.8 44.0
Ben Charles 93.8 39.4 46.8 42.3
Ben Yonas 96.6 33.3 83.6 55.9
Ben Boi 32.8 74.3 76.1 77.3
Ben Chakarayara 95.8 31.8 95.7 69.1
3
Ben Amel 69.8 77.8 85.6 29.3
Ben HelloWorld 0.7 57.2 91.2 82.8
Ben Charles 9.2 12.4 59.6 64.4
9
Ben Squid 1.6 43.8 51.9 51.6
Ben Amel 17.5 50.1 99.6 37.3
Ben Boi 78.9 23.7 30.5 93.7
Ben HelloWorld 28.0 53.4 99.2 42.0
Ben Chakarayara 25.0 43.1 84.2 62.7
Ben Raspberry 88.9 98.3 99.6 87.5
Ben ChrisJohn 21.7 66.5 87.9 67.2
Ben hello 45.1 23.5 39.7 1.9
Ben Malek 39.2 90.6 95.6 99.8
7
Ben Weaspoppy 87.8 61.6 79.8 23.6
Ben JohnChris 73.5 2.4 72.6 18.6
Ben ChrisJohn 77.5 44.0 73.8 83.1
Ben Squid 60.7 15.7 38.3 66.1
Ben Norman 7.7 55.7 75.1 41.8
Ben Raspberry 1.1 42.6 89.8 87.5
Ben Boi 88.2 86.6 89.8 11.3
12
Ben Amel 44.7 90.9 94.3 4.6
Ben Squid 25.7 25.4 30.5 55.1
Ben JohnChris 74.1 97.9 99.7 89.0
Ben Dan 19.4 67.3 79.6 22.8
Ben Chakarayara 3.2 79.4 80.1 65.8
Ben Charles 87.5 56.4 70.0 54.6
Ben Binzly 69.8 55.6 75.0 56.0
Ben Weaspoppy 26.9 31.1 58.6 56.7
Ben Malek 6.9 99.2 99.5 20.3
Ben ChrisJohn 45.2 24.9 42.6 77.7
Ben Raspberry 80.6 36.9 46.7 19.2
Ben Gupta 22.8 52.2 77.1 86.5
7
Ben Charles 66.2 25.6 29.6 74.2
Ben ChrisJohn 27.8 10.5 25.2 78.7
Ben Armstrong 58.3 59.7 73.7 52.8
Ben Dan 74.0 75.9 76.6 57.3
Ben Yonas 85.1 69.3 85.7 57.7
Ben JohnChris 13.6 71.6 89.5 85.3
Ben Weaspoppy 84.7 21.0 74.7 83.3
17
Ben Armstrong 96.5 25.0 77.8 36.5
Ben JohnChris 21.8 6.1 70.9 42.7
Ben Chakarayara 0.6 84.9 88.8 58.1
Ben Yonas 96.9 11.4 79.8 5.3
Ben Charles 54.6 34.2 78.7 55.0
Ben hello 40.1 22.2 31.6 68.5
Ben Boi 27.9 75.7 84.3 63.3
Ben ChrisJohn 65.4 37.0 83.5 90.9
Ben Stefan 15.7 73.0 76.5 10.9
Ben Norman 58.7 14.0 17.5 25.6
Ben Amel 27.6 7.4 66.8 39.7
Ben Gupta 94.5 96.5 97.2 62.2
Ben Mitch 84.6 99.7 99.8 93.9
Ben Malek 76.9 63.9 83.7 86.5
Ben HelloWorld 51.4 99.9 100.0 34.6
Ben Squid 28.9 78.7 90.8 97.8
Ben Raspberry 56.8 1.0 8.7 57.0
9
Ben Gupta 47.0 94.5 99.2 26.8
Ben Norman 67.8 14.8 88.4 28.1
Ben Binzly 3.2 12.1 50.6 50.1
Ben Mitch 24.3 93.2 93.9 83.9
Ben Amel 80.0 2.3 82.0 47.1
Ben hello 14.5 26.0 50.5 26.3
Ben ChrisJohn 38.8 58.0 87.8 50.2
Ben Raspberry 23.2 82.3 90.6 71.7
Ben Malek 40.7 5.7 82.8 37.4
9
Ben Mitch 34.1 33.2 64.1 18.9
Ben Charles 35.6 36.3 50.6 2.4
Ben HelloWorld 47.2 76.2 91.4 71.9
Ben JohnChris 86.0 8.2 13.8 83.3
Ben Malek 31.9 9.5 88.5 41.1
Ben Gupta 9.4 53.7 92.5 21.5
Ben Weaspoppy 88.1 89.6 99.9 30.2
Ben Stefan 42.3 34.5 56.7 51.7
Ben Dan 18.7 74.7 95.6 44.7
18
Ben Raspberry 90.7 17.3 92.2 93.4
